Year,Match Number,Date,Stadium,City,Match,Match Details,Bowling Team,Total Runs Conceeded,Total Wicket for Team 1,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
2023,12th Match ,14-Oct-23,Narendra Modi Stadium, Ahmedabad,Pakistan vs India,"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup",Pakistan,192,3,Hasan Ali,6,0,34,1,0,0,5.7
2023,12th Match ,14-Oct-23,Narendra Modi Stadium, Ahmedabad,Pakistan vs India,"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup",Pakistan,192,3,Mohammad Nawaz,8.3,0,47,0,0,0,5.5
2023,12th Match ,14-Oct-23,Narendra Modi Stadium, Ahmedabad,Pakistan vs India,"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup",Pakistan,192,3,Haris Rauf,6,0,43,0,0,0,7.2
2023,12th Match ,14-Oct-23,Narendra Modi Stadium, Ahmedabad,Pakistan vs India,"12th Match (D/N), Ahmedabad, October 14, 2023,
ICC Cricket World Cup",Pakistan,192,3,Shadab Khan,4,0,31,0,0,0,7.8
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,284,10,Chris Woakes,4,0,41,0,0,7,10.2
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,284,10,Reece Topley,8.5,1,52,1,1,3,5.9
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,284,10,Sam Curran,4,0,46,0,2,0,11.5
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,284,10,Adil Rashid,10,1,42,3,0,1,4.2
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,284,10,Mark Wood,9,0,50,2,0,0,5.6
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,284,10,Liam Livingstone,10,0,33,1,0,0,3.3
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,284,10,Joe Root,4,0,19,1,0,0,4.8
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",Afghanistan,215,10,Mujeeb Ur Rahman,10,1,51,3,0,5,5.1
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",Afghanistan,215,10,Fazalhaq Farooqi,7,0,50,1,0,2,7.1
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",Afghanistan,215,10,Naveen-ul-Haq,6,1,44,1,1,0,7.3
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",Afghanistan,215,10,Mohammad Nabi,6,0,16,2,0,1,2.7
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",Afghanistan,215,10,Rashid Khan,9.3,1,37,3,0,0,3.9
2023,13th Match ,15-Oct-23,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",Afghanistan,215,10,Azmatullah Omarzai,2,0,13,0,0,0,6.5
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,209,10,Mitchell Starc,10,0,43,2,0,4,4.3
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,209,10,Josh Hazlewood,7,1,36,0,0,1,5.1
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,209,10,Pat Cummins,7,0,32,2,0,1,4.6
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,209,10,Glenn Maxwell,9.3,0,36,1,0,1,3.8
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,209,10,Adam Zampa,8,1,47,4,0,2,5.9
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,209,10,Marcus Stoinis,2,0,11,0,0,0,5.5
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,215,5,Lahiru Kumara,4,0,47,0,0,0,11.8
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,215,5,Dilshan Madushanka,9,2,38,3,0,1,4.2
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,215,5,Maheesh Theekshana,7,0,49,0,0,0,7
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,215,5,Dunith Wellalage,9.2,0,53,1,0,0,5.7
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,215,5,Chamika Karunaratne,3,0,15,0,0,2,5
2023,14th Match ,16-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,215,5,Dhananjaya de Silva,3,0,13,0,0,0,4.3
2023,15th Match ,17-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,245,8,Lungi Ngidi,9,1,57,2,1,10,6.3
2023,15th Match ,17-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,245,8,Marco Jansen,8,1,27,2,0,6,3.4
2023,15th Match ,17-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,245,8,Kagiso Rabada,9,1,56,2,0,3,6.2
2023,15th Match ,17-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,245,8,Gerald Coetzee,8,0,57,1,0,2,7.1
2023,15th Match ,17-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,245,8,Keshav Maharaj,9,0,38,1,0,0,4.2
2023,15th Match ,17-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,207,10,Aryan Dutt,5,1,19,0,0,0,3.8
2023,15th Match ,17-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,207,10,Logan van Beek,8.5,0,60,3,1,1,6.8
2023,15th Match ,17-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,207,10,Colin Ackermann,3,0,16,1,0,0,5.3
2023,15th Match ,17-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,207,10,Paul van Meekeren,9,0,40,2,0,0,4.4
2023,15th Match ,17-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,207,10,Roelof van der Merwe,9,0,34,2,0,0,3.8
2023,15th Match ,17-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,207,10,Bas de Leede,8,0,36,2,0,4,4.5
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,288,6,Mujeeb Ur Rahman,10,0,57,1,0,1,5.7
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,288,6,Fazalhaq Farooqi,7,1,39,0,0,2,5.6
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,288,6,Naveen-ul-Haq,8,0,48,2,0,0,6
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,288,6,Mohammad Nabi,8,1,41,0,0,0,5.1
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,288,6,Rashid Khan,10,0,43,1,0,2,4.3
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,288,6,Azmatullah Omarzai,7,0,56,2,1,0,8
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,139,10,Trent Boult,7,1,18,2,0,2,2.6
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,139,10,Matt Henry,5,2,16,1,0,0,3.2
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,139,10,Mitchell Santner,7.4,0,39,3,0,1,5.1
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,139,10,Lockie Ferguson,7,1,19,3,0,1,2.7
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,139,10,Glenn Phillips,3,0,13,0,0,1,4.3
2023,16th Match ,18-Oct-23,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,139,10,Rachin Ravindra,5,0,34,1,0,0,6.8
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,256,8,Jasprit Bumrah,10,1,41,2,0,1,4.1
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,256,8,Mohammed Siraj,10,0,60,2,0,3,6
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,256,8,Hardik Pandya,0.3,0,8,0,0,0,16
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,256,8,Virat Kohli,0.3,0,2,0,0,0,4
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,256,8,Shardul Thakur,9,0,59,1,0,0,6.6
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,256,8,Kuldeep Yadav,10,0,47,1,0,1,4.7
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,256,8,Ravindra Jadeja,10,0,38,2,0,0,3.8
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,261,3,Shoriful Islam,8,0,54,0,0,0,6.8
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,261,3,Mustafizur Rahman,5,0,29,0,0,0,5.8
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,261,3,Nasum Ahmed ,9.3,0,60,0,0,0,6.3
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,261,3,Hasan Mahmud,8,0,65,1,2,1,8.1
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,261,3,Mehidy Hasan Miraz,10,0,47,2,0,1,4.7
2023,17th Match ,19-Oct-23,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,261,3,Mahmudullah,1,0,6,0,0,0,6
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,367,9,Shaheen Afridi,10,1,54,5,0,3,5.4
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,367,9,Hasan Ali,8,0,57,0,0,4,7.1
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,367,9,Iftikhar Ahmed,8,0,37,0,0,2,4.6
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,367,9,Haris Rauf,8,0,83,3,0,3,10.4
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,367,9,Usama Mir,9,0,82,1,0,2,9.1
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,367,9,Mohammad Nawaz,7,0,43,0,0,0,6.1
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,305,10,Mitchell Starc,8,0,65,1,0,6,8.1
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,305,10,Josh Hazlewood,10,1,37,1,0,1,3.7
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,305,10,Pat Cummins,7.3,0,62,2,0,0,8.3
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,305,10,Adam Zampa,10,0,53,4,0,1,5.3
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,305,10,Glenn Maxwell,5,0,40,0,0,0,8
2023,18th Match ,20-Oct-23,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,305,10,Marcus Stoinis,5,0,40,2,0,3,8
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Sri Lanka,262,10,Dilshan Madushanka,9.4,1,49,4,1,3,5.1
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Sri Lanka,262,10,Kasun Rajitha,9,0,50,4,0,7,5.6
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Sri Lanka,262,10,Chamika Karunaratne,9,1,58,0,0,10,6.4
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Sri Lanka,262,10,Maheesh Theekshana,10,0,44,1,0,3,4.4
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Sri Lanka,262,10,Dushan Hemantha,8,0,42,0,0,0,5.2
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Sri Lanka,262,10,Dhananjaya de Silva,4,0,13,0,0,3,3.2
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Netherlands,263,5,Aryan Dutt,10,0,44,3,0,2,4.4
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Netherlands,263,5,Logan van Beek,10,0,57,0,0,0,5.7
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Netherlands,263,5,Paul van Meekeren,8,1,39,1,0,6,4.9
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Netherlands,263,5,Bas de Leede,3,0,29,0,0,2,9.7
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Netherlands,263,5,Roelof van der Merwe,9,0,42,0,0,1,4.7
2023,19th Match,21-Oct-23,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Netherlands vs Sri Lanka,"19th Match, Lucknow, October 21, 2023,
ICC Cricket World Cup",Netherlands,263,5,Colin Ackermann,8.2,0,39,1,0,0,4.7
2023,20th Match ,21-Oct-23,Wankhede Stadium,Mumbai,South Africa vs England,"20th Match (D/N), Wankhede, October 21, 2023,
ICC Cricket World Cup",England,399,7,Reece Topley,8.5,0,88,3,0,4,10
2023,20th Match ,21-Oct-23,Wankhede Stadium,Mumbai,South Africa vs England,"20th Match (D/N), Wankhede, October 21, 2023,
ICC Cricket World Cup",England,399,7,David Willey,9,1,61,0,1,3,6.8
2023,20th Match ,21-Oct-23,Wankhede Stadium,Mumbai,South Africa vs England,"20th Match (D/N), Wankhede, October 21, 2023,
ICC Cricket World Cup",England,399,7,Joe Root,6.1,0,48,0,0,0,7.8
2023,20th Match ,21-Oct-23,Wankhede Stadium,Mumbai,South Africa vs England,"20th Match (D/N), Wankhede, October 21, 2023,
ICC Cricket World Cup",England,399,7,Gus Atkinson,9,0,60,2,0,1,6.7
2023,20th Match ,21-Oct-23,Wankhede Stadium,Mumbai,South Africa vs England,"20th Match (D/N), Wankhede, October 21, 2023,
ICC Cricket World Cup",England,399,7,Mark Wood,7,0,76,0,0,1,10.9
2023,20th Match ,21-Oct-23,Wankhede Stadium,Mumbai,South Africa vs England,"20th Match (D/N), Wankhede, October 21, 2023,
ICC Cricket World Cup",England,399,7,Adil Rashid,10,0,61,2,0,0,6.1
2023,20th Match ,21-Oct-23,Wankhede Stadium,Mumbai,South Africa vs England,"20th Match (D/N), Wankhede, October 21, 2023,
ICC Cricket World Cup",South Africa,170,10,Lungi Ngidi,5,1,26,2,0,3,5.2
2023,20th Match ,21-Oct-23,Wankhede Stadium,Mumbai,South Africa vs England,"20th Match (D/N), Wankhede, October 21, 2023,
ICC Cricket World Cup",South Africa,170,10,Marco Jansen,5,0,35,2,0,1,7
2023,20th Match ,21-Oct-23,Wankhede Stadium,Mumbai,South Africa vs England,"20th Match (D/N), Wankhede, October 21, 2023,
ICC Cricket World Cup",South Africa,170,10,Kagiso Rabada,6,1,38,1,1,0,6.3
2023,20th Match ,21-Oct-23,Wankhede Stadium,Mumbai,South Africa vs England,"20th Match (D/N), Wankhede, October 21, 2023,
ICC Cricket World Cup",South Africa,170,10,Gerald Coetzee,4,0,35,3,0,1,8.8
2023,20th Match ,21-Oct-23,Wankhede Stadium,Mumbai,South Africa vs England,"20th Match (D/N), Wankhede, October 21, 2023,
ICC Cricket World Cup",South Africa,170,10,Keshav Maharaj,2,0,27,1,0,0,13.5
2023,21st Match ,22-Oct-23,Himachal Pradesh Cricket Association Stadium, Dharamsala,New Zealand vs India,"21st Match (D/N), Dharamsala, October 22, 2023,
ICC Cricket World Cup",India,273,10,Jasprit Bumrah,10,1,45,1,0,0,4.5
